synthetic_transaction_id,synthetic_user_id,timestamp,dataset_split,target_scenario_label,amount,transaction_hour,day_of_week,user_historical_transaction_count_before,user_historical_average_amount_before,time_since_previous_transaction_seconds,user_historical_category_frequency_before,time_since_previous_transaction_seconds__missing,currency__INR,currency____unknown,merchant_category____unknown,merchant_category__bills,merchant_category__education,merchant_category__entertainment,merchant_category__food,merchant_category__grocery,merchant_category__healthcare,merchant_category__home,merchant_category__other,merchant_category__shopping,merchant_category__subscriptions,merchant_category__transport,merchant_category__travel,transaction_channel__BANK_SIMULATED,transaction_channel__CARD_SIMULATED,transaction_channel__QR_SIMULATED,transaction_channel__WALLET_SIMULATED,transaction_channel____unknown
syn-transaction-003294,syn-user-0356,2024-01-30T19:24:52Z,train,normal,909.5700000000,19.0000000000,1.0000000000,6.0000000000,1279.8300000000,181704.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003295,syn-user-0059,2024-01-30T19:48:03Z,train,normal,512.7200000000,19.0000000000,1.0000000000,3.0000000000,409.4000000000,520698.0000000000,0.6666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-003296,syn-user-0486,2024-01-30T19:53:46Z,train,normal,472.4300000000,19.0000000000,1.0000000000,5.0000000000,716.9000000000,248567.0000000000,0.2000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-003297,syn-user-0104,2024-01-30T19:56:07Z,train,normal,1330.1800000000,19.0000000000,1.0000000000,3.0000000000,1057.9400000000,98704.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-003298,syn-user-0269,2024-01-30T20:01:23Z,train,synthetic_high_amount,4203.0200000000,20.0000000000,1.0000000000,5.0000000000,780.0800000000,774741.0000000000,0.6000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003299,syn-user-0094,2024-01-30T20:04:04Z,train,normal,858.7800000000,20.0000000000,1.0000000000,6.0000000000,2050.1800000000,181635.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003300,syn-user-0084,2024-01-30T20:13:10Z,train,normal,289.7100000000,20.0000000000,1.0000000000,7.0000000000,437.1700000000,423450.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003301,syn-user-0323,2024-01-30T20:17:03Z,train,normal,668.3200000000,20.0000000000,1.0000000000,4.0000000000,457.9600000000,170414.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003302,syn-user-0189,2024-01-30T20:45:13Z,train,synthetic_high_amount,5977.3000000000,20.0000000000,1.0000000000,6.0000000000,1671.2900000000,662072.0000000000,0.3333330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003303,syn-user-0472,2024-01-30T20:51:27Z,train,normal,402.0100000000,20.0000000000,1.0000000000,6.0000000000,634.4800000000,696481.0000000000,0.1666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003304,syn-user-0110,2024-01-30T21:14:09Z,train,normal,210.7100000000,21.0000000000,1.0000000000,6.0000000000,445.7900000000,857869.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003305,syn-user-0321,2024-01-30T21:28:19Z,train,normal,286.9300000000,21.0000000000,1.0000000000,7.0000000000,212.0800000000,93160.0000000000,0.1428570000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-003306,syn-user-0009,2024-01-30T21:46:19Z,train,normal,963.8300000000,21.0000000000,1.0000000000,6.0000000000,1106.1400000000,346128.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003307,syn-user-0312,2024-01-30T21:54:01Z,train,normal,724.3800000000,21.0000000000,1.0000000000,6.0000000000,1086.6700000000,97288.0000000000,0.3333330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003308,syn-user-0237,2024-01-30T21:57:31Z,train,normal,634.8200000000,21.0000000000,1.0000000000,6.0000000000,1007.3900000000,341877.0000000000,0.1666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003309,syn-user-0407,2024-01-30T21:57:40Z,train,normal,741.5400000000,21.0000000000,1.0000000000,5.0000000000,2615.4500000000,781844.0000000000,0.2000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003310,syn-user-0347,2024-01-30T22:04:03Z,train,normal,725.4000000000,22.0000000000,1.0000000000,4.0000000000,1074.5700000000,690463.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003311,syn-user-0097,2024-01-30T22:06:23Z,train,normal,365.2900000000,22.0000000000,1.0000000000,5.0000000000,460.6200000000,86771.0000000000,0.6000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003312,syn-user-0228,2024-01-30T22:08:34Z,train,normal,448.8000000000,22.0000000000,1.0000000000,7.0000000000,890.8100000000,174544.0000000000,0.2857140000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003313,syn-user-0388,2024-01-30T22:11:10Z,train,normal,696.0600000000,22.0000000000,1.0000000000,6.0000000000,602.8100000000,539925.0000000000,0.3333330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003314,syn-user-0347,2024-01-30T22:11:45Z,train,synthetic_rapid_repeat,517.0500000000,22.0000000000,1.0000000000,5.0000000000,1004.7300000000,462.0000000000,0.6000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003315,syn-user-0215,2024-01-30T22:19:23Z,train,normal,1765.1900000000,22.0000000000,1.0000000000,5.0000000000,1851.7500000000,1380676.0000000000,0.6000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003316,syn-user-0215,2024-01-30T22:21:59Z,train,synthetic_rapid_repeat,1055.9500000000,22.0000000000,1.0000000000,6.0000000000,1837.3300000000,156.0000000000,0.6666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003317,syn-user-0497,2024-01-30T22:34:45Z,train,normal,1448.2900000000,22.0000000000,1.0000000000,10.0000000000,1327.8400000000,364741.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003318,syn-user-0306,2024-01-30T22:39:59Z,train,normal,626.7700000000,22.0000000000,1.0000000000,3.0000000000,2943.2000000000,349849.0000000000,0.3333330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003319,syn-user-0342,2024-01-30T22:40:40Z,train,normal,906.9400000000,22.0000000000,1.0000000000,4.0000000000,769.9100000000,1467950.0000000000,0.2500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003320,syn-user-0069,2024-01-30T22:49:08Z,train,normal,701.6900000000,22.0000000000,1.0000000000,6.0000000000,1285.7100000000,434360.0000000000,0.1666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003321,syn-user-0251,2024-01-30T22:52:58Z,train,synthetic_high_amount,3939.0200000000,22.0000000000,1.0000000000,7.0000000000,499.5700000000,798592.0000000000,0.1428570000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003322,syn-user-0481,2024-01-30T23:13:01Z,train,synthetic_unusual_time,649.1300000000,23.0000000000,1.0000000000,4.0000000000,789.5700000000,310018.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003323,syn-user-0171,2024-01-31T00:39:03Z,train,synthetic_unusual_time,959.4600000000,0.0000000000,2.0000000000,4.0000000000,736.4500000000,38996.0000000000,0.2500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003324,syn-user-0157,2024-01-31T01:11:40Z,train,synthetic_unusual_time,914.6200000000,1.0000000000,2.0000000000,6.0000000000,1713.4100000000,107734.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003325,syn-user-0053,2024-01-31T03:52:24Z,train,synthetic_unusual_time,763.3800000000,3.0000000000,2.0000000000,11.0000000000,950.2400000000,487984.0000000000,0.3636360000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003326,syn-user-0110,2024-01-31T04:01:21Z,train,synthetic_unusual_time,205.7600000000,4.0000000000,2.0000000000,7.0000000000,412.2100000000,24432.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003327,syn-user-0158,2024-01-31T06:00:34Z,train,normal,945.5100000000,6.0000000000,2.0000000000,5.0000000000,928.5500000000,324341.0000000000,0.4000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003328,syn-user-0308,2024-01-31T06:07:18Z,train,normal,322.0600000000,6.0000000000,2.0000000000,10.0000000000,1323.9300000000,251523.0000000000,0.3000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003329,syn-user-0064,2024-01-31T06:22:57Z,train,normal,2023.7600000000,6.0000000000,2.0000000000,6.0000000000,1057.1000000000,150392.0000000000,0.6666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-003330,syn-user-0481,2024-01-31T06:23:15Z,train,normal,791.8800000000,6.0000000000,2.0000000000,5.0000000000,761.4800000000,25814.0000000000,0.4000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-003331,syn-user-0441,2024-01-31T06:27:26Z,train,normal,1314.2600000000,6.0000000000,2.0000000000,5.0000000000,1592.1300000000,1463836.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003332,syn-user-0072,2024-01-31T06:31:27Z,train,normal,316.6400000000,6.0000000000,2.0000000000,6.0000000000,464.6300000000,339414.0000000000,0.3333330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003333,syn-user-0466,2024-01-31T06:33:32Z,train,normal,1201.3500000000,6.0000000000,2.0000000000,6.0000000000,1086.6300000000,281265.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003334,syn-user-0220,2024-01-31T06:44:18Z,train,normal,1088.3200000000,6.0000000000,2.0000000000,4.0000000000,1249.7200000000,1025943.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003335,syn-user-0454,2024-01-31T06:44:40Z,train,normal,1230.6900000000,6.0000000000,2.0000000000,7.0000000000,2243.3000000000,691772.0000000000,0.1428570000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003336,syn-user-0495,2024-01-31T06:49:22Z,train,normal,829.8900000000,6.0000000000,2.0000000000,6.0000000000,954.3400000000,72030.0000000000,0.6666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003337,syn-user-0240,2024-01-31T06:51:16Z,train,synthetic_high_amount,6260.6200000000,6.0000000000,2.0000000000,8.0000000000,1279.2000000000,82261.0000000000,0.2500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003338,syn-user-0038,2024-01-31T06:59:55Z,train,normal,1340.5800000000,6.0000000000,2.0000000000,7.0000000000,1035.8400000000,88506.0000000000,0.2857140000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003339,syn-user-0362,2024-01-31T07:05:57Z,train,normal,543.9600000000,7.0000000000,2.0000000000,9.0000000000,971.3600000000,165005.0000000000,0.3333330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003340,syn-user-0162,2024-01-31T07:16:50Z,train,normal,999.4000000000,7.0000000000,2.0000000000,6.0000000000,1279.7000000000,175922.0000000000,0.3333330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003341,syn-user-0150,2024-01-31T07:18:10Z,train,normal,524.6700000000,7.0000000000,2.0000000000,5.0000000000,599.1100000000,599735.0000000000,0.4000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003342,syn-user-0005,2024-01-31T07:21:44Z,train,normal,556.3700000000,7.0000000000,2.0000000000,8.0000000000,714.6800000000,170498.0000000000,0.2500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003343,syn-user-0230,2024-01-31T08:03:40Z,train,normal,699.7300000000,8.0000000000,2.0000000000,8.0000000000,552.5200000000,89205.0000000000,0.3750000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003344,syn-user-0438,2024-01-31T08:04:21Z,train,normal,195.8500000000,8.0000000000,2.0000000000,7.0000000000,361.2900000000,861628.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-003345,syn-user-0250,2024-01-31T08:09:27Z,train,normal,880.0200000000,8.0000000000,2.0000000000,6.0000000000,1515.7000000000,628203.0000000000,0.1666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003346,syn-user-0065,2024-01-31T08:32:13Z,train,normal,471.2100000000,8.0000000000,2.0000000000,6.0000000000,1554.9800000000,525523.0000000000,0.6666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-003347,syn-user-0287,2024-01-31T08:33:42Z,train,normal,308.4400000000,8.0000000000,2.0000000000,7.0000000000,491.7500000000,547424.0000000000,0.4285710000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003348,syn-user-0242,2024-01-31T08:42:47Z,train,normal,276.8900000000,8.0000000000,2.0000000000,7.0000000000,294.0400000000,350126.0000000000,0.2857140000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-003349,syn-user-0106,2024-01-31T08:55:05Z,train,normal,313.6500000000,8.0000000000,2.0000000000,4.0000000000,210.4300000000,257511.0000000000,0.7500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-003350,syn-user-0341,2024-01-31T08:56:15Z,train,normal,212.9800000000,8.0000000000,2.0000000000,7.0000000000,270.0000000000,80850.0000000000,0.2857140000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
