synthetic_transaction_id,synthetic_user_id,timestamp,dataset_split,target_scenario_label,amount,transaction_hour,day_of_week,user_historical_transaction_count_before,user_historical_average_amount_before,time_since_previous_transaction_seconds,user_historical_category_frequency_before,merchant_novelty_before,channel_novelty_before,user_relative_amount_deviation,user_relative_time_deviation,time_since_previous_transaction_seconds__missing,currency__INR,currency____unknown,merchant_category____unknown,merchant_category__bills,merchant_category__education,merchant_category__entertainment,merchant_category__food,merchant_category__grocery,merchant_category__healthcare,merchant_category__home,merchant_category__other,merchant_category__shopping,merchant_category__subscriptions,merchant_category__transport,merchant_category__travel,transaction_channel__BANK_SIMULATED,transaction_channel__CARD_SIMULATED,transaction_channel__QR_SIMULATED,transaction_channel__WALLET_SIMULATED,transaction_channel____unknown
syn-transaction-002558,syn-user-0027,2024-01-19T13:22:18Z,train,normal,909.6200000000,13.0000000000,4.0000000000,4.0000000000,1455.9900000000,477563.0000000000,0.5000000000,1.0000000000,0.0000000000,0.6247454472,7.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002559,syn-user-0052,2024-01-19T13:29:42Z,train,normal,796.3100000000,13.0000000000,4.0000000000,4.0000000000,1130.0300000000,1541624.0000000000,0.7500000000,1.0000000000,0.0000000000,0.7046788477,3.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-002560,syn-user-0125,2024-01-19T13:32:50Z,train,synthetic_unusual_time,346.4900000000,13.0000000000,4.0000000000,4.0000000000,611.5700000000,746887.0000000000,0.0000000000,1.0000000000,0.0000000000,0.5665582027,6.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-002561,syn-user-0208,2024-01-19T13:39:59Z,train,normal,1025.7700000000,13.0000000000,4.0000000000,4.0000000000,1530.5600000000,478470.0000000000,0.0000000000,1.0000000000,0.0000000000,0.6701915146,0.7500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002562,syn-user-0230,2024-01-19T13:46:45Z,train,synthetic_behavior_deviation,376.2500000000,13.0000000000,4.0000000000,4.0000000000,421.6900000000,405942.0000000000,0.2500000000,1.0000000000,0.0000000000,0.8922431170,5.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-002563,syn-user-0052,2024-01-19T13:48:54Z,train,synthetic_rapid_repeat,830.8900000000,13.0000000000,4.0000000000,5.0000000000,1063.2900000000,1152.0000000000,0.8000000000,1.0000000000,1.0000000000,0.7814345690,2.4000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002564,syn-user-0107,2024-01-19T13:50:01Z,train,normal,1230.0100000000,13.0000000000,4.0000000000,4.0000000000,1053.8800000000,470035.0000000000,0.2500000000,1.0000000000,0.0000000000,1.1671225208,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002565,syn-user-0052,2024-01-19T14:05:27Z,train,synthetic_rapid_repeat,753.2900000000,14.0000000000,4.0000000000,6.0000000000,1024.5600000000,993.0000000000,0.8333330000,1.0000000000,0.0000000000,0.7352362733,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-002566,syn-user-0403,2024-01-19T14:12:32Z,train,synthetic_unusual_time,371.1900000000,14.0000000000,4.0000000000,4.0000000000,393.7000000000,902536.0000000000,1.0000000000,1.0000000000,0.0000000000,0.9428304726,6.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002567,syn-user-0324,2024-01-19T14:13:02Z,train,synthetic_rapid_repeat,866.1200000000,14.0000000000,4.0000000000,5.0000000000,1436.3700000000,5240.0000000000,1.0000000000,0.0000000000,0.0000000000,0.6029922652,4.2000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-002568,syn-user-0269,2024-01-19T14:22:12Z,train,normal,1312.4400000000,14.0000000000,4.0000000000,4.0000000000,1260.7900000000,549671.0000000000,0.5000000000,0.0000000000,0.0000000000,1.0409663782,6.7500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002569,syn-user-0045,2024-01-19T14:23:00Z,train,synthetic_unusual_time,961.6700000000,14.0000000000,4.0000000000,4.0000000000,702.8300000000,1172750.0000000000,0.2500000000,0.0000000000,0.0000000000,1.3682922491,2.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-002570,syn-user-0443,2024-01-19T14:24:18Z,train,normal,1374.4100000000,14.0000000000,4.0000000000,4.0000000000,1789.4800000000,373228.0000000000,0.0000000000,1.0000000000,0.0000000000,0.7680510093,5.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-002571,syn-user-0384,2024-01-19T14:24:50Z,train,synthetic_high_amount,631.5200000000,14.0000000000,4.0000000000,4.0000000000,945.0300000000,466284.0000000000,0.7500000000,0.0000000000,0.0000000000,0.6682521501,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-002572,syn-user-0460,2024-01-19T14:30:38Z,train,normal,1181.8100000000,14.0000000000,4.0000000000,4.0000000000,1319.0400000000,403629.0000000000,0.7500000000,0.0000000000,0.0000000000,0.8959605168,5.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002573,syn-user-0384,2024-01-19T14:47:26Z,train,normal,2173.5100000000,14.0000000000,4.0000000000,5.0000000000,882.3300000000,1356.0000000000,0.0000000000,0.0000000000,0.0000000000,2.4633753811,0.4000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-002574,syn-user-0076,2024-01-19T14:49:41Z,train,normal,784.9100000000,14.0000000000,4.0000000000,4.0000000000,676.7200000000,1222089.0000000000,1.0000000000,0.0000000000,0.0000000000,1.1598698137,3.7500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-002575,syn-user-0376,2024-01-19T14:53:37Z,train,normal,745.4000000000,14.0000000000,4.0000000000,4.0000000000,868.2800000000,469527.0000000000,1.0000000000,0.0000000000,0.0000000000,0.8584813035,3.7500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002576,syn-user-0225,2024-01-19T14:58:51Z,train,normal,679.1400000000,14.0000000000,4.0000000000,4.0000000000,713.5700000000,1234055.0000000000,0.5000000000,1.0000000000,1.0000000000,0.9517463187,7.2500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-002577,syn-user-0319,2024-01-19T15:07:38Z,train,normal,616.1600000000,15.0000000000,4.0000000000,4.0000000000,965.6500000000,844107.0000000000,1.0000000000,1.0000000000,0.0000000000,0.6380763266,0.7500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002578,syn-user-0096,2024-01-19T15:19:21Z,train,synthetic_unusual_time,387.8100000000,15.0000000000,4.0000000000,4.0000000000,861.2900000000,564807.0000000000,0.5000000000,0.0000000000,0.0000000000,0.4502677677,2.7500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002579,syn-user-0034,2024-01-19T15:22:54Z,train,normal,421.6200000000,15.0000000000,4.0000000000,5.0000000000,762.8200000000,32599.0000000000,0.4000000000,0.0000000000,0.0000000000,0.5527123043,9.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-002580,syn-user-0489,2024-01-19T15:23:35Z,train,normal,1003.4900000000,15.0000000000,4.0000000000,4.0000000000,944.3800000000,747352.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0625969557,5.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002581,syn-user-0077,2024-01-19T15:28:36Z,train,normal,403.5400000000,15.0000000000,4.0000000000,4.0000000000,396.7300000000,889131.0000000000,0.5000000000,1.0000000000,0.0000000000,1.0171653265,8.7500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002582,syn-user-0489,2024-01-19T15:35:13Z,train,normal,743.7200000000,15.0000000000,4.0000000000,5.0000000000,956.2000000000,698.0000000000,1.0000000000,0.0000000000,0.0000000000,0.7777887007,4.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002583,syn-user-0363,2024-01-19T15:37:04Z,train,normal,411.3400000000,15.0000000000,4.0000000000,5.0000000000,1113.4900000000,842505.0000000000,0.4000000000,1.0000000000,0.0000000000,0.3694137553,0.4000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-002584,syn-user-0406,2024-01-19T15:37:44Z,train,normal,807.0000000000,15.0000000000,4.0000000000,4.0000000000,898.5200000000,484329.0000000000,0.7500000000,0.0000000000,0.0000000000,0.8981436139,6.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002585,syn-user-0406,2024-01-19T15:41:10Z,train,synthetic_rapid_repeat,788.3400000000,15.0000000000,4.0000000000,5.0000000000,880.2200000000,206.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8956210748,4.8000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002586,syn-user-0034,2024-01-19T15:52:37Z,train,normal,752.6000000000,15.0000000000,4.0000000000,6.0000000000,705.9500000000,1783.0000000000,0.5000000000,0.0000000000,0.0000000000,1.0660761335,7.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-002587,syn-user-0413,2024-01-19T16:08:50Z,train,normal,282.4200000000,16.0000000000,4.0000000000,4.0000000000,383.7800000000,894239.0000000000,0.5000000000,1.0000000000,1.0000000000,0.7358855602,3.2500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002588,syn-user-0250,2024-01-19T16:29:23Z,train,normal,792.3000000000,16.0000000000,4.0000000000,4.0000000000,1343.0900000000,565807.0000000000,0.7500000000,1.0000000000,0.0000000000,0.5899094437,3.7500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002589,syn-user-0441,2024-01-19T16:35:03Z,train,normal,579.6000000000,16.0000000000,4.0000000000,4.0000000000,701.6800000000,411151.0000000000,0.0000000000,1.0000000000,0.0000000000,0.8260234439,3.7500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002590,syn-user-0489,2024-01-19T16:37:09Z,train,synthetic_rapid_repeat,801.4700000000,16.0000000000,4.0000000000,6.0000000000,920.7900000000,3716.0000000000,1.0000000000,0.0000000000,1.0000000000,0.8704203479,2.3333330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002591,syn-user-0429,2024-01-19T16:43:47Z,train,normal,2295.0200000000,16.0000000000,4.0000000000,4.0000000000,886.6100000000,433314.0000000000,0.7500000000,1.0000000000,0.0000000000,2.5885338537,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002592,syn-user-0094,2024-01-19T16:50:18Z,train,synthetic_unusual_time,513.0000000000,16.0000000000,4.0000000000,5.0000000000,983.3800000000,34677.0000000000,1.0000000000,0.0000000000,0.0000000000,0.5216722800,3.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-002593,syn-user-0206,2024-01-19T16:53:17Z,train,normal,766.1500000000,16.0000000000,4.0000000000,4.0000000000,913.1300000000,328588.0000000000,0.2500000000,0.0000000000,0.0000000000,0.8390417522,8.2500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-002594,syn-user-0429,2024-01-19T16:53:19Z,train,normal,2014.7500000000,16.0000000000,4.0000000000,5.0000000000,1168.2900000000,572.0000000000,0.8000000000,1.0000000000,0.0000000000,1.7245260603,0.8000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002595,syn-user-0250,2024-01-19T16:54:34Z,train,normal,642.9100000000,16.0000000000,4.0000000000,5.0000000000,1232.9300000000,1511.0000000000,0.0000000000,1.0000000000,0.0000000000,0.5214489063,3.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002596,syn-user-0330,2024-01-19T16:57:08Z,train,normal,1105.9200000000,16.0000000000,4.0000000000,4.0000000000,1586.7300000000,434444.0000000000,0.5000000000,0.0000000000,0.0000000000,0.6969794846,2.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002597,syn-user-0413,2024-01-19T16:59:04Z,train,synthetic_behavior_deviation,130.3500000000,16.0000000000,4.0000000000,5.0000000000,363.5100000000,3014.0000000000,0.6000000000,1.0000000000,0.0000000000,0.3585871090,2.6000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002598,syn-user-0381,2024-01-19T17:00:55Z,train,normal,668.9200000000,17.0000000000,4.0000000000,5.0000000000,724.7800000000,404674.0000000000,0.6000000000,0.0000000000,0.0000000000,0.9229257901,4.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-002599,syn-user-0236,2024-01-19T17:06:38Z,train,normal,162.0600000000,17.0000000000,4.0000000000,4.0000000000,214.6400000000,418740.0000000000,0.7500000000,0.0000000000,0.0000000000,0.7550228869,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-002600,syn-user-0315,2024-01-19T17:19:47Z,train,normal,111.9700000000,17.0000000000,4.0000000000,4.0000000000,188.5900000000,788981.0000000000,1.0000000000,0.0000000000,0.0000000000,0.5937218304,8.2500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002601,syn-user-0413,2024-01-19T17:29:57Z,train,synthetic_rapid_repeat,497.5200000000,17.0000000000,4.0000000000,6.0000000000,324.6500000000,1853.0000000000,0.6666670000,1.0000000000,0.0000000000,1.5324811335,3.1666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002602,syn-user-0402,2024-01-19T17:32:05Z,train,normal,634.7300000000,17.0000000000,4.0000000000,4.0000000000,1223.0300000000,492597.0000000000,1.0000000000,0.0000000000,0.0000000000,0.5189815458,3.7500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002603,syn-user-0315,2024-01-19T17:34:32Z,train,synthetic_rapid_repeat,227.2400000000,17.0000000000,4.0000000000,5.0000000000,173.2700000000,885.0000000000,0.0000000000,1.0000000000,0.0000000000,1.3115094710,6.6000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-002604,syn-user-0239,2024-01-19T17:49:22Z,train,normal,161.6700000000,17.0000000000,4.0000000000,4.0000000000,264.6300000000,333508.0000000000,0.5000000000,1.0000000000,0.0000000000,0.6109342377,3.2500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002605,syn-user-0008,2024-01-19T17:56:21Z,train,normal,620.2800000000,17.0000000000,4.0000000000,4.0000000000,778.4400000000,877451.0000000000,1.0000000000,0.0000000000,1.0000000000,0.7968218590,5.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-002606,syn-user-0304,2024-01-19T18:04:28Z,train,normal,875.7800000000,18.0000000000,4.0000000000,4.0000000000,487.8700000000,329462.0000000000,1.0000000000,0.0000000000,0.0000000000,1.7951093529,2.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-002607,syn-user-0263,2024-01-19T18:05:30Z,train,normal,423.1400000000,18.0000000000,4.0000000000,4.0000000000,578.6400000000,579332.0000000000,0.7500000000,1.0000000000,0.0000000000,0.7312727367,4.7500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-002608,syn-user-0008,2024-01-19T18:10:14Z,train,normal,455.9000000000,18.0000000000,4.0000000000,5.0000000000,746.8100000000,833.0000000000,1.0000000000,0.0000000000,0.0000000000,0.6104631700,5.4000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
